"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
23.04.2024 14:20:00,  989.88,    8.08,  282.05,   -4.30,   41.09,   10.80,    4.44,    6.36,    2.79,    4.48, 1224.09,    2.89,    3.99,   63.29,    0.00,    0.00,  471.82,  898.55, 1709.56,   20.75,  425.80
23.04.2024 14:30:00,  989.67,    8.39,  282.38,   -4.12,   40.80,   11.03,    4.50,    6.53,    2.83,    4.55, 1222.45,    1.24,    2.56,   65.27,    0.00,    0.00,  799.83, 1477.75, 1632.38,   20.68,  426.30
23.04.2024 14:40:00,  989.54,    9.20,  283.20,   -3.38,   40.82,   11.65,    4.76,    6.89,    2.99,    4.81, 1218.67,    2.45,    4.78,   16.91,    0.00,    0.00,  814.34, 1502.57, 1572.64,   20.77,  425.80
23.04.2024 14:50:00,  989.40,    8.95,  282.96,   -3.66,   40.67,   11.45,    4.66,    6.80,    2.93,    4.71, 1219.62,    2.95,    5.65,  357.50,    0.00,    0.00,  713.08, 1326.72, 1509.49,   21.03,  426.10
23.04.2024 15:00:00,  989.30,    8.92,  282.94,   -3.68,   40.69,   11.43,    4.65,    6.78,    2.93,    4.70, 1219.63,    1.81,    3.62,  338.00,    0.00,    0.00,  770.52, 1415.76, 1438.29,   21.29,  426.10
23.04.2024 15:10:00,  989.19,    9.15,  283.18,   -3.64,   40.18,   11.61,    4.66,    6.95,    2.94,    4.72, 1218.49,    3.28,    4.45,   69.99,    0.00,    0.00,  618.41, 1147.14, 1500.89,   21.53,  425.90
23.04.2024 15:20:00,  989.10,    8.77,  282.81,   -3.82,   40.65,   11.32,    4.60,    6.72,    2.90,    4.65, 1220.06,    2.69,    4.83,   78.68,    0.00,    0.00,  450.74,  830.72, 1475.45,   21.75,  426.10
23.04.2024 15:30:00,  988.96,    8.42,  282.47,   -3.63,   42.24,   11.05,    4.67,    6.38,    2.94,    4.72, 1221.37,    4.13,    6.71,   29.26,    0.00,    0.00,  193.69,  371.49,  401.20,   21.85,  426.10
23.04.2024 15:40:00,  988.92,    8.05,  282.10,   -3.82,   42.69,   10.77,    4.60,    6.18,    2.90,    4.65, 1222.96,    3.72,    5.50,   22.50,    0.00,    0.00,  190.79,  365.35,  374.52,   21.65,  425.90
23.04.2024 15:50:00,  988.87,    8.05,  282.10,   -3.81,   42.74,   10.77,    4.61,    6.17,    2.90,    4.66, 1222.89,    2.39,    4.71,   10.29,    0.00,    0.00,  186.45,  357.66,  362.72,   21.21,  425.80
23.04.2024 16:00:00,  988.82,    8.14,  282.20,   -3.79,   42.55,   10.84,    4.61,    6.23,    2.91,    4.67, 1222.43,    3.17,    5.10,   25.94,    0.00,    0.00,  190.06,  361.17,  377.75,   20.73,  425.90
23.04.2024 16:10:00,  988.78,    8.17,  282.23,   -3.94,   41.98,   10.86,    4.56,    6.30,    2.87,    4.61, 1222.28,    1.80,    3.71,  358.70,    0.00,    0.00,  213.30,  405.37,  426.79,   20.30,  425.80
23.04.2024 16:20:00,  988.72,    8.42,  282.49,   -3.59,   42.38,   11.05,    4.68,    6.37,    2.95,    4.74, 1221.06,    1.71,    3.51,   31.28,    0.00,    0.00,  211.58,  402.61,  428.93,   19.97,  426.00
23.04.2024 16:30:00,  988.67,    8.39,  282.46,   -3.84,   41.66,   11.03,    4.59,    6.43,    2.90,    4.65, 1221.17,    2.59,    4.20,   32.69,    0.00,    0.00,  196.49,  370.62,  382.81,   19.79,  426.30
23.04.2024 16:40:00,  988.64,    8.44,  282.51,   -3.94,   41.22,   11.06,    4.56,    6.50,    2.87,    4.61, 1220.93,    2.21,    3.57,   56.94,    0.00,    0.00,  196.81,  369.87,  564.16,   19.64,  426.30
23.04.2024 16:50:00,  988.59,    8.33,  282.41,   -3.53,   42.83,   10.98,    4.70,    6.28,    2.96,    4.76, 1221.28,    4.13,    6.24,   46.51,    0.00,    0.00,  230.92,  417.48,  683.27,   19.52,  426.60
23.04.2024 17:00:00,  988.52,    8.28,  282.36,   -3.49,   43.11,   10.95,    4.72,    6.23,    2.97,    4.77, 1221.41,    3.96,    5.76,   50.47,    0.00,    0.00,  135.90,  257.26,  361.22,   19.35,  426.50
23.04.2024 17:10:00,  988.43,    8.14,  282.23,   -3.71,   42.78,   10.84,    4.64,    6.20,    2.92,    4.69, 1221.94,    3.85,    5.29,   47.54,    0.00,    0.00,  192.10,  361.48,  604.53,   19.13,  426.30
23.04.2024 17:20:00,  988.33,    8.19,  282.29,   -3.58,   43.06,   10.88,    4.68,    6.19,    2.95,    4.74, 1221.58,    2.53,    4.12,   36.63,    0.00,    0.00,  151.20,  289.01,  377.84,   18.87,  426.30
23.04.2024 17:30:00,  988.26,    8.12,  282.22,   -3.71,   42.85,   10.83,    4.64,    6.19,    2.93,    4.69, 1221.82,    2.32,    3.65,   24.12,    0.00,    0.00,  125.84,  242.04,  264.92,   18.66,  426.00
23.04.2024 17:40:00,  988.13,    8.11,  282.22,   -3.49,   43.59,   10.82,    4.72,    6.10,    2.97,    4.77, 1221.66,    2.30,    3.23,   42.63,    0.00,    0.00,  124.04,  236.48,  240.26,   18.49,  426.70
23.04.2024 17:50:00,  988.06,    8.06,  282.18,   -3.60,   43.40,   10.78,    4.68,    6.10,    2.95,    4.74, 1221.81,    2.57,    3.87,   29.08,    0.00,    0.00,  120.75,  225.41,  327.17,   18.34,  426.10
23.04.2024 18:00:00,  988.04,    8.17,  282.29,   -3.58,   43.13,   10.86,    4.69,    6.18,    2.95,    4.74, 1221.30,    2.88,    4.00,   26.99,    0.00,    0.00,  174.63,  296.68,  377.26,   18.19,  425.90
23.04.2024 18:10:00,  987.94,    8.18,  282.31,   -3.49,   43.39,   10.87,    4.72,    6.15,    2.98,    4.77, 1221.12,    2.40,    3.42,   37.97,    0.00,    0.00,   66.82,  145.14,  182.47,   18.08,  427.10
23.04.2024 18:20:00,  987.85,    7.79,  281.93,   -3.34,   45.04,   10.59,    4.77,    5.82,    3.01,    4.83, 1222.67,    3.32,    5.26,   36.50,    0.00,    0.00,   42.58,  104.42,  115.15,   17.97,  426.60
23.04.2024 18:30:00,  987.77,    7.48,  281.62,   -3.22,   46.44,   10.36,    4.81,    5.55,    3.04,    4.87, 1223.91,    3.27,    5.03,   44.05,    0.00,    0.00,   33.10,   85.42,   95.14,   17.77,  427.60
23.04.2024 18:40:00,  987.71,    7.29,  281.43,   -3.28,   46.85,   10.23,    4.79,    5.44,    3.02,    4.85, 1224.68,    3.12,    3.98,   39.73,    0.00,    0.00,   26.61,   71.13,   77.65,   17.47,  427.60
23.04.2024 18:50:00,  987.66,    7.21,  281.35,   -3.06,   47.92,   10.17,    4.87,    5.30,    3.07,    4.93, 1224.95,    2.00,    3.15,   44.99,    0.00,    0.00,   18.86,   54.36,   62.96,   17.14,  428.90
23.04.2024 19:00:00,  987.57,    7.05,  281.20,   -3.11,   48.25,   10.06,    4.85,    5.21,    3.06,    4.91, 1225.54,    1.57,    2.45,   46.41,    0.00,    0.00,   12.21,   39.48,   46.44,   16.85,  429.40
23.04.2024 19:10:00,  987.61,    6.90,  281.05,   -3.16,   48.57,    9.96,    4.84,    5.12,    3.05,    4.90, 1226.24,    1.01,    1.51,   22.23,    0.00,    0.00,    6.71,   26.29,   32.39,   16.60,  429.70
23.04.2024 19:20:00,  987.63,    6.75,  280.90,   -3.17,   49.01,    9.86,    4.83,    5.03,    3.05,    4.89, 1226.91,    0.82,    1.50,    9.60,    0.00,    0.00,    2.24,   15.14,   20.08,   16.39,  429.10
23.04.2024 19:30:00,  987.61,    6.39,  280.54,   -3.01,   50.86,    9.62,    4.89,    4.73,    3.09,    4.95, 1228.43,    0.66,    1.33,  250.40,    0.00,    0.00,    0.00,    7.11,   10.57,   16.21,  429.40
23.04.2024 19:40:00,  987.58,    6.31,  280.46,   -3.12,   50.73,    9.56,    4.85,    4.71,    3.06,    4.91, 1228.79,    0.60,    1.22,   12.31,    0.00,    0.00,    0.00,    2.44,    4.17,   16.07,  429.60
23.04.2024 19:50:00,  987.59,    6.33,  280.48,   -3.00,   51.10,    9.57,    4.89,    4.68,    3.09,    4.95, 1228.69,    1.23,    1.50,    9.33,    0.00,    0.00,    0.00,    0.00,    1.16,   15.93,  429.20
23.04.2024 20:00:00,  987.57,    5.87,  280.01,   -2.63,   54.25,    9.27,    5.03,    4.24,    3.17,    5.09, 1230.64,    0.51,    1.10,   66.85,    0.00,    0.00,    0.00,    0.00,    0.00,   15.77,  431.80
23.04.2024 20:10:00,  987.55,    5.23,  279.38,   -2.88,   55.68,    8.87,    4.94,    3.93,    3.12,    5.00, 1233.47,    0.65,    1.08,  218.00,    0.00,    0.00,    0.00,    0.00,    0.00,   15.61,  430.40
23.04.2024 20:20:00,  987.46,    5.08,  279.23,   -2.82,   56.51,    8.78,    4.96,    3.82,    3.13,    5.02, 1234.02,    0.35,    1.20,  307.10,    0.00,    0.00,    0.00,    0.00,    0.00,   15.47,  430.70
23.04.2024 20:30:00,  987.38,    5.01,  279.17,   -2.43,   58.48,    8.73,    5.11,    3.63,    3.22,    5.17, 1234.18,    0.82,    1.27,   36.03,    0.00,    0.00,    0.00,    0.00,    0.00,   15.33,  435.20
23.04.2024 20:40:00,  987.33,    4.67,  278.84,   -2.02,   61.69,    8.53,    5.26,    3.27,    3.32,    5.33, 1235.52,    0.39,    0.88,    4.38,    0.00,    0.00,    0.00,    0.00,    0.00,   15.21,  439.30
23.04.2024 20:50:00,  987.28,    4.59,  278.76,   -1.88,   62.74,    8.48,    5.32,    3.16,    3.36,    5.39, 1235.81,    0.54,    1.48,   49.63,    0.00,    0.00,    0.00,    0.00,    0.00,   15.07,  440.00
23.04.2024 21:00:00,  987.24,    4.12,  278.29,   -1.79,   65.28,    8.20,    5.36,    2.85,    3.38,    5.42, 1237.84,    0.72,    1.29,   69.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.97,  441.00
23.04.2024 21:10:00,  987.20,    3.91,  278.09,   -1.61,   67.09,    8.09,    5.43,    2.66,    3.43,    5.50, 1238.66,    0.47,    1.04,  252.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.87,  442.90
23.04.2024 21:20:00,  987.05,    3.97,  278.16,   -1.98,   65.00,    8.12,    5.28,    2.84,    3.33,    5.35, 1238.28,    0.79,    1.11,  221.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.80,  439.30
23.04.2024 21:30:00,  986.90,    4.05,  278.25,   -2.13,   63.93,    8.17,    5.22,    2.95,    3.30,    5.29, 1237.76,    1.05,    1.38,  214.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.75,  437.10
23.04.2024 21:40:00,  986.83,    4.12,  278.32,   -2.04,   64.06,    8.20,    5.26,    2.95,    3.32,    5.33, 1237.38,    0.99,    1.30,  218.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.73,  437.70
23.04.2024 21:50:00,  986.76,    4.13,  278.34,   -1.93,   64.53,    8.21,    5.30,    2.91,    3.35,    5.37, 1237.18,    0.69,    1.23,  202.00,    0.00,    0.00,    0.00,    0.00,    0.00,   14.71,  438.80
23.04.2024 22:00:00,  986.74,    4.04,  278.25,   -1.94,   64.89,    8.16,    5.30,    2.87,    3.34,    5.37, 1237.57,    1.11,    1.55,  195.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.71,  439.00
23.04.2024 22:10:00,  986.67,    3.79,  278.00,   -1.91,   66.21,    8.02,    5.31,    2.71,    3.35,    5.38, 1238.60,    1.41,    2.02,  197.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.72,  438.90
23.04.2024 22:20:00,  986.61,    3.70,  277.92,   -2.20,   65.24,    7.96,    5.20,    2.77,    3.28,    5.27, 1238.99,    2.04,    2.30,  214.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.73,  437.90
23.04.2024 22:30:00,  986.51,    3.81,  278.03,   -2.14,   65.03,    8.03,    5.22,    2.81,    3.30,    5.29, 1238.37,    2.13,    2.62,  229.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.71,  438.20
23.04.2024 22:40:00,  986.45,    3.67,  277.91,   -2.03,   66.13,    7.95,    5.26,    2.69,    3.32,    5.33, 1238.87,    1.61,    2.23,  221.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.66,  438.10
23.04.2024 22:50:00,  986.38,    3.79,  278.03,   -2.15,   65.04,    8.02,    5.22,    2.80,    3.30,    5.29, 1238.27,    1.41,    1.95,  227.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.60,  437.00
23.04.2024 23:00:00,  986.33,    3.92,  278.16,   -1.88,   65.73,    8.09,    5.32,    2.77,    3.36,    5.39, 1237.58,    1.28,    1.64,  209.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.55,  438.60
23.04.2024 23:10:00,  986.28,    3.70,  277.94,   -1.24,   70.01,    7.97,    5.58,    2.39,    3.52,    5.65, 1238.39,    1.12,    1.64,  186.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.52,  445.00
23.04.2024 23:20:00,  986.17,    3.48,  277.73,   -1.12,   71.75,    7.84,    5.63,    2.22,    3.56,    5.71, 1239.22,    0.76,    1.30,  213.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.51,  445.50
23.04.2024 23:30:00,  986.07,    3.52,  277.78,   -1.30,   70.62,    7.86,    5.55,    2.31,    3.51,    5.63, 1238.95,    0.64,    0.99,  205.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.50,  443.60
23.04.2024 23:40:00,  986.01,    3.59,  277.86,   -1.09,   71.34,    7.91,    5.64,    2.27,    3.57,    5.72, 1238.50,    0.39,    0.74,  179.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.51,  445.50
23.04.2024 23:50:00,  985.85,    3.48,  277.76,   -1.08,   71.99,    7.84,    5.64,    2.20,    3.57,    5.73, 1238.81,    0.86,    1.24,  197.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.51,  445.30
24.04.2024 00:00:00,  985.71,    3.10,  277.39,   -1.23,   73.10,    7.64,    5.58,    2.05,    3.53,    5.66, 1240.34,    1.21,    1.78,  202.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.52,  444.50
24.04.2024 00:10:00,  985.58,    3.09,  277.39,   -0.79,   75.54,    7.63,    5.76,    1.87,    3.65,    5.85, 1240.14,    0.60,    0.98,  169.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.50,  452.10
24.04.2024 00:20:00,  985.48,    3.03,  277.34,   -0.49,   77.54,    7.60,    5.89,    1.71,    3.73,    5.98, 1240.22,    0.64,    1.03,  131.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.44,  454.80
24.04.2024 00:30:00,  985.41,    2.97,  277.29,   -0.33,   78.79,    7.57,    5.96,    1.60,    3.77,    6.05, 1240.36,    0.49,    0.90,  165.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.37,  456.10
24.04.2024 00:40:00,  985.30,    2.88,  277.20,   -0.49,   78.42,    7.51,    5.89,    1.62,    3.73,    5.98, 1240.70,    0.50,    0.99,  197.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.31,  454.50
24.04.2024 00:50:00,  985.11,    2.88,  277.22,   -0.75,   76.88,    7.52,    5.78,    1.74,    3.66,    5.87, 1240.48,    0.55,    0.76,  220.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.27,  450.70
24.04.2024 01:00:00,  984.92,    3.01,  277.36,   -1.12,   74.14,    7.59,    5.63,    1.96,    3.56,    5.71, 1239.73,    0.72,    1.13,  206.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.24,  445.40
24.04.2024 01:10:00,  984.78,    3.04,  277.40,   -1.23,   73.45,    7.60,    5.58,    2.02,    3.53,    5.67, 1239.46,    1.01,    1.55,  209.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.21,  444.00
24.04.2024 01:20:00,  984.65,    2.85,  277.22,   -1.07,   75.29,    7.50,    5.65,    1.85,    3.58,    5.74, 1240.10,    0.93,    1.64,  198.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.19,  446.20
24.04.2024 01:30:00,  984.52,    2.67,  277.05,   -0.84,   77.58,    7.40,    5.74,    1.66,    3.64,    5.83, 1240.73,    0.95,    1.40,  178.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.17,  451.00
24.04.2024 01:40:00,  984.39,    2.45,  276.84,   -0.47,   81.00,    7.29,    5.90,    1.38,    3.74,    6.00, 1241.48,    0.89,    1.20,  155.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.14,  456.20
24.04.2024 01:50:00,  984.25,    2.30,  276.70,   -0.56,   81.30,    7.21,    5.86,    1.35,    3.71,    5.96, 1241.99,    0.64,    1.11,  171.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.08,  455.90
24.04.2024 02:00:00,  984.05,    2.27,  276.69,   -0.52,   81.70,    7.20,    5.88,    1.32,    3.73,    5.98, 1241.84,    0.65,    1.39,  202.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.01,  456.70
24.04.2024 02:10:00,  983.85,    2.16,  276.59,   -0.37,   83.30,    7.14,    5.95,    1.19,    3.77,    6.04, 1242.07,    1.30,    2.11,  168.70,    0.00,    0.00,    0.00,    0.00,    0.00,   13.95,  459.30
24.04.2024 02:20:00,  983.71,    2.04,  276.49,   -0.33,   84.20,    7.08,    5.96,    1.12,    3.78,    6.06, 1242.40,    1.02,    2.05,  177.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.87,  460.40
24.04.2024 02:30:00,  983.63,    1.97,  276.42,   -0.38,   84.40,    7.04,    5.94,    1.10,    3.77,    6.04, 1242.66,    1.26,    1.91,  171.90,    0.00,    0.00,    0.00,    0.00,    0.00,   13.77,  459.90
24.04.2024 02:40:00,  983.57,    1.86,  276.32,   -0.44,   84.60,    6.99,    5.91,    1.08,    3.75,    6.01, 1243.07,    1.26,    2.03,  194.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.67,  459.80
24.04.2024 02:50:00,  983.48,    1.72,  276.18,   -0.50,   85.10,    6.92,    5.89,    1.03,    3.73,    5.99, 1243.60,    1.04,    1.92,  210.10,    0.00,    0.00,    0.00,    0.00,    0.00,   13.55,  459.80
24.04.2024 03:00:00,  983.39,    1.71,  276.18,   -0.51,   85.10,    6.91,    5.88,    1.03,    3.73,    5.98, 1243.52,    0.52,    0.93,  189.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.49,  459.20
24.04.2024 03:10:00,  983.30,    1.64,  276.11,   -0.66,   84.60,    6.88,    5.82,    1.06,    3.69,    5.92, 1243.78,    0.71,    1.17,  226.20,    0.00,    0.00,    0.00,    0.00,    0.00,   13.60,  457.20
24.04.2024 03:20:00,  983.23,    1.42,  275.90,   -0.89,   84.50,    6.77,    5.72,    1.05,    3.63,    5.82, 1244.72,    1.39,    2.05,  197.50,    0.00,    0.00,    0.00,    0.00,    0.00,   13.80,  454.70
24.04.2024 03:30:00,  983.11,    1.38,  275.87,   -0.64,   86.30,    6.75,    5.83,    0.93,    3.70,    5.93, 1244.69,    1.57,    2.18,  208.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.03,  457.30
24.04.2024 03:40:00,  982.97,    1.39,  275.89,   -0.67,   86.10,    6.75,    5.81,    0.94,    3.69,    5.92, 1244.51,    0.90,    1.87,  205.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.07,  457.30
24.04.2024 03:50:00,  982.84,    1.36,  275.87,   -0.86,   85.10,    6.74,    5.74,    1.00,    3.64,    5.84, 1244.51,    1.17,    3.08,  204.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.09,  454.90
24.04.2024 04:00:00,  982.71,    1.30,  275.82,   -1.07,   84.10,    6.71,    5.65,    1.07,    3.58,    5.74, 1244.64,    1.30,    2.30,  203.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.25,  453.00
24.04.2024 04:10:00,  982.66,    1.27,  275.79,   -1.03,   84.60,    6.70,    5.67,    1.03,    3.59,    5.77, 1244.72,    1.03,    1.67,  188.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.32,  454.70
24.04.2024 04:20:00,  982.62,    1.07,  275.59,   -0.86,   86.90,    6.60,    5.73,    0.86,    3.64,    5.84, 1245.56,    1.30,    2.01,  205.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.07,  459.40
24.04.2024 04:30:00,  982.55,    0.96,  275.49,   -0.70,   88.60,    6.55,    5.80,    0.75,    3.68,    5.91, 1245.91,    1.10,    1.88,  212.10,    0.00,    0.00,    0.00,    0.00,    0.00,   13.81,  462.70
24.04.2024 04:40:00,  982.47,    0.85,  275.39,   -0.53,   90.40,    6.50,    5.87,    0.62,    3.73,    5.98, 1246.27,    0.88,    1.61,  210.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.84,  467.60
24.04.2024 04:50:00,  982.42,    0.81,  275.36,   -0.53,   90.70,    6.48,    5.88,    0.60,    3.73,    5.98, 1246.38,    0.90,    1.69,  189.30,    0.00,    0.00,    0.00,    1.14,    2.01,   13.82,  467.90
24.04.2024 05:00:00,  982.33,    0.77,  275.32,   -0.55,   90.80,    6.46,    5.87,    0.59,    3.72,    5.97, 1246.46,    1.28,    2.19,  198.00,    0.00,    0.00,    0.59,    3.55,    6.04,   13.67,  468.50
24.04.2024 05:10:00,  982.20,    0.70,  275.26,   -0.56,   91.20,    6.43,    5.86,    0.57,    3.72,    5.97, 1246.62,    1.21,    2.75,  197.70,    0.00,    0.00,    2.66,    9.68,   14.08,   13.72,  469.00
24.04.2024 05:20:00,  982.12,    0.64,  275.21,   -0.57,   91.50,    6.40,    5.86,    0.54,    3.72,    5.96, 1246.78,    0.80,    1.54,  175.00,    0.00,    0.00,    8.97,   20.25,   25.76,   13.98,  468.70
24.04.2024 05:30:00,  982.11,    0.70,  275.26,   -0.58,   91.10,    6.42,    5.85,    0.57,    3.72,    5.96, 1246.53,    0.97,    1.58,  181.10,    0.00,    0.00,   15.37,   30.63,   37.15,   13.88,  468.70
24.04.2024 05:40:00,  982.10,    0.68,  275.25,   -0.72,   90.30,    6.42,    5.79,    0.62,    3.68,    5.90, 1246.63,    1.87,    3.01,  150.40,    0.00,    0.00,   26.15,   48.29,   60.20,   13.70,  468.40
24.04.2024 05:50:00,  982.07,    0.71,  275.28,   -0.59,   91.00,    6.43,    5.85,    0.58,    3.71,    5.96, 1246.44,    1.17,    1.75,  144.20,    0.00,    0.00,   37.17,   67.51,   70.89,   13.75,  471.10
24.04.2024 06:00:00,  982.02,    0.73,  275.30,   -0.56,   91.00,    6.44,    5.86,    0.58,    3.72,    5.97, 1246.26,    1.20,    1.92,  156.40,    0.00,    0.00,   37.30,   71.49,   73.49,   13.85,  471.80
24.04.2024 06:10:00,  981.96,    0.80,  275.38,   -0.48,   91.10,    6.47,    5.90,    0.58,    3.74,    6.01, 1245.84,    1.13,    1.95,  161.10,    0.00,    0.00,   37.65,   72.98,   82.54,   13.95,  472.90
24.04.2024 06:20:00,  981.94,    1.02,  275.60,   -0.34,   90.60,    6.58,    5.96,    0.62,    3.78,    6.07, 1244.82,    0.70,    1.27,  137.20,    0.00,    0.00,   39.65,   75.70,   81.58,   14.16,  473.80
24.04.2024 06:30:00,  981.93,    1.23,  275.82,   -0.32,   89.30,    6.68,    5.96,    0.71,    3.79,    6.07, 1243.81,    0.61,    1.20,  164.10,    0.00,    0.00,   39.97,   77.74,   87.55,   14.51,  475.10
24.04.2024 06:40:00,  981.87,    1.26,  275.85,   -0.28,   89.40,    6.69,    5.98,    0.71,    3.80,    6.09, 1243.59,    0.86,    1.60,  202.80,    0.00,    0.00,   41.73,   82.94,   90.29,   14.75,  475.30
24.04.2024 06:50:00,  981.81,    1.31,  275.91,   -0.20,   89.60,    6.72,    6.02,    0.70,    3.82,    6.13, 1243.27,    0.85,    1.57,  200.90,    0.00,    0.00,   34.60,   70.60,   74.93,   14.71,  476.40
24.04.2024 07:00:00,  981.83,    1.40,  276.00,   -0.16,   89.30,    6.76,    6.04,    0.72,    3.83,    6.15, 1242.88,    1.01,    1.86,  200.40,    0.00,   70.00,   43.40,   88.89,  102.97,   14.62,  476.10
24.04.2024 07:10:00,  981.84,    1.58,  276.17,    0.00,   89.20,    6.85,    6.11,    0.74,    3.88,    6.22, 1242.06,    0.79,    1.22,  195.20,    0.00,    0.00,   55.15,  112.95,  119.18,   14.53,  475.70
24.04.2024 07:20:00,  981.83,    1.86,  276.45,    0.12,   88.20,    6.99,    6.16,    0.82,    3.91,    6.28, 1240.78,    0.94,    1.83,  184.20,    0.00,    0.00,   54.48,  111.72,  119.17,   14.48,  473.90
24.04.2024 07:30:00,  981.83,    1.93,  276.53,    0.12,   87.70,    7.02,    6.16,    0.86,    3.91,    6.27, 1240.43,    0.95,    1.58,  217.90,    0.00,    0.00,   54.92,  112.92,  118.15,   14.45,  473.10
24.04.2024 07:40:00,  981.87,    2.09,  276.68,    0.30,   87.90,    7.10,    6.24,    0.86,    3.96,    6.36, 1239.74,    0.88,    1.60,  194.70,    0.00,    0.00,   52.49,  110.28,  112.82,   14.44,  472.40
24.04.2024 07:50:00,  981.91,    2.36,  276.95,    0.54,   87.70,    7.24,    6.35,    0.89,    4.03,    6.47, 1238.52,    0.54,    1.13,  171.40,    0.00,  300.00,   53.82,  114.28,  136.10,   14.45,  473.60
24.04.2024 08:00:00,  981.89,    2.54,  277.13,    0.61,   87.00,    7.34,    6.38,    0.95,    4.05,    6.50, 1237.66,    0.78,    1.47,  129.40,    0.00,   50.00,   59.18,  125.91,  141.94,   14.47,  469.40
24.04.2024 08:10:00,  981.82,    2.92,  277.52,    1.02,   87.30,    7.54,    6.58,    0.96,    4.18,    6.70, 1235.79,    0.44,    1.06,   79.27,    0.00,  370.00,   52.66,  112.25,  121.72,   14.50,  471.40
24.04.2024 08:20:00,  981.73,    3.01,  277.62,    0.94,   86.20,    7.58,    6.54,    1.05,    4.15,    6.66, 1235.30,    0.87,    1.33,  169.00,    0.00,    0.00,   55.44,  120.54,  132.41,   14.53,  467.50
24.04.2024 08:30:00,  981.68,    3.05,  277.66,    0.75,   84.80,    7.61,    6.45,    1.16,    4.10,    6.57, 1235.09,    1.00,    1.57,  164.00,    0.00,    0.00,   53.44,  118.70,  146.34,   14.57,  463.20
24.04.2024 08:40:00,  981.62,    3.12,  277.74,    0.95,   85.60,    7.65,    6.54,    1.10,    4.16,    6.67, 1234.65,    0.74,    1.46,  191.00,    0.00,    0.00,   99.33,  214.98,  250.50,   14.64,  464.00
24.04.2024 08:50:00,  981.58,    3.34,  277.96,    0.79,   83.30,    7.76,    6.47,    1.30,    4.11,    6.59, 1233.67,    0.47,    0.89,  196.50,    0.00,    0.00,  105.36,  222.00,  236.57,   14.72,  458.70
24.04.2024 09:00:00,  981.54,    3.79,  278.41,    0.94,   81.60,    8.01,    6.54,    1.47,    4.15,    6.66, 1231.58,    0.51,    0.92,  178.90,    0.00,    0.00,   89.38,  189.09,  231.36,   14.83,  456.00
24.04.2024 09:10:00,  981.51,    3.93,  278.57,    0.92,   80.60,    8.10,    6.53,    1.57,    4.15,    6.65, 1230.89,    0.53,    0.95,  216.20,    0.00,    0.00,   66.94,  142.26,  158.19,   14.99,  453.60
24.04.2024 09:20:00,  981.52,    4.02,  278.65,    0.93,   80.20,    8.15,    6.53,    1.61,    4.15,    6.66, 1230.54,    1.04,    1.81,  174.70,    0.00,    0.00,   99.37,  207.33,  245.26,   15.16,  450.40
